InstanceType,AcceleratorName,AcceleratorCount,vCPUs,MemoryGiB,GpuInfo,Price,SpotPrice,Region,AvailabilityZone,Generation,Arch
ecs.gn6i-c24g1.12xlarge,T4,2,48,186,T4 16GB,4.756032,1.4823684,cn-shanghai,cn-shanghai-g,ecs.gn6i,X86
ecs.gn6i-c24g1.24xlarge,T4,4,96,372,T4 16GB,9.499092,2.952717,cn-shanghai,cn-shanghai-g,ecs.gn6i,X86
ecs.gn6i-c24g1.6xlarge,T4,1,24,93,T4 16GB,2.383812,0.7469802,cn-shanghai,cn-shanghai-g,ecs.gn6i,X86
ecs.gn6i-c40g1.10xlarge,T4,1,40,155,T4 16GB,2.056614,0.64554882,cn-shanghai,cn-shanghai-g,ecs.gn6i,X86
ecs.gn6i-c4g1.xlarge,T4,1,4,15,T4 16GB,1.616532,0.5091234,cn-shanghai,cn-shanghai-g,ecs.gn6i,X86
ecs.gn6i-c8g1.2xlarge,T4,1,8,31,T4 16GB,1.943592,0.610512,cn-shanghai,cn-shanghai-g,ecs.gn6i,X86
ecs.gn6v-c8g1.2xlarge,V100,1,8,32,V100 16GB,3.663072,1.1435508,cn-shanghai,cn-shanghai-g,ecs.gn6v,X86
ecs.gn6v-c8g1.4xlarge,V100,2,16,64,V100 16GB,7.314552,,cn-shanghai,cn-shanghai-g,ecs.gn6v,X86
ecs.gn6v-c8g1.8xlarge,V100,4,32,128,V100 16GB,14.617512,,cn-shanghai,cn-shanghai-g,ecs.gn6v,X86
ecs.sgn6i-vws-m2.xlarge,T4/8,1,4,10,T4/8 2GB,0.24361841,,cn-shanghai,cn-shanghai-g,ecs.sgn6i-vws,X86
ecs.sgn6i-vws-m4.2xlarge,T4/4,1,8,16,T4/4 4GB,0.41654651,,cn-shanghai,cn-shanghai-g,ecs.sgn6i-vws,X86
ecs.sgn6i-vws-m8.4xlarge,T4/2,1,16,32,T4/2 8GB,0.75615582,,cn-shanghai,cn-shanghai-g,ecs.sgn6i-vws,X86
ecs.vgn6i-m16-vws.5xlarge,T4,1,20,92,T4 16GB,1.55584664,,cn-shanghai,cn-shanghai-g,ecs.vgn6i-vws,X86
ecs.vgn6i-m4-vws.xlarge,T4/4,1,4,23,T4/4 4GB,0.46336525,,cn-shanghai,cn-shanghai-g,ecs.vgn6i-vws,X86
ecs.vgn6i-m8-vws.2xlarge,T4/2,1,10,46,T4/2 8GB,0.82710184,,cn-shanghai,cn-shanghai-g,ecs.vgn6i-vws,X86
ecs.av8m.16xlarge,VG1000,1,64,256,VG1000 64GB,0.840972,0.758034,cn-shanghai,cn-shanghai-l,ecs.av8m,ARM
ecs.ebmgn6v.24xlarge,Nvidia Tesla V100,8,96,384,Nvidia Tesla V100 16GB,32.734842,4.2656145,cn-shanghai,cn-shanghai-l,ecs.ebmgn6v,X86
ecs.ebmgn7ix.32xlarge,A10,8,128,512,A10 24GB,11.1546642,3.46594452,cn-shanghai,cn-shanghai-l,ecs.ebmgn7ix,X86
ecs.ebmgn8te.32xlarge,G49E,8,128,1024,G49E 48GB,19.849092,3.582342,cn-shanghai,cn-shanghai-l,ecs.ebmgn8te,X86
ecs.gn6e-c12g1.3xlarge,V100,1,12,92,V100 32GB,2.735574,0.85602642,cn-shanghai,cn-shanghai-l,ecs.gn6e,X86
ecs.gn6i-c16g1.4xlarge,T4,1,16,62,T4 16GB,2.276172,0.7136118,cn-shanghai,cn-shanghai-l,ecs.gn6i,X86
ecs.gn6i-c24g1.12xlarge,T4,2,48,186,T4 16GB,4.756032,1.4823684,cn-shanghai,cn-shanghai-l,ecs.gn6i,X86
ecs.gn6i-c24g1.6xlarge,T4,1,24,93,T4 16GB,2.383812,0.7469802,cn-shanghai,cn-shanghai-l,ecs.gn6i,X86
ecs.gn6i-c40g1.10xlarge,T4,1,40,155,T4 16GB,2.056614,0.64554882,cn-shanghai,cn-shanghai-l,ecs.gn6i,X86
ecs.gn6i-c4g1.xlarge,T4,1,4,15,T4 16GB,1.616532,0.5091234,cn-shanghai,cn-shanghai-l,ecs.gn6i,X86
ecs.gn6i-c8g1.2xlarge,T4,1,8,31,T4 16GB,1.943592,0.610512,cn-shanghai,cn-shanghai-l,ecs.gn6i,X86
ecs.gn6v-c10g1.20xlarge,V100,8,82,336,V100 16GB,30.321912,9.4077912,cn-shanghai,cn-shanghai-l,ecs.gn6v,X86
ecs.gn6v-c8g1.16xlarge,V100,8,64,256,V100 16GB,29.223432,9.0672624,cn-shanghai,cn-shanghai-l,ecs.gn6v,X86
ecs.gn6v-c8g1.2xlarge,V100,1,8,32,V100 16GB,3.663072,0.8149176,cn-shanghai,cn-shanghai-l,ecs.gn6v,X86
ecs.gn6v-c8g1.4xlarge,V100,2,16,64,V100 16GB,7.314552,1.6182432,cn-shanghai,cn-shanghai-l,ecs.gn6v,X86
ecs.gn6v-c8g1.8xlarge,V100,4,32,128,V100 16GB,14.617512,4.5394272,cn-shanghai,cn-shanghai-l,ecs.gn6v,X86
ecs.gn7s-c16g1.4xlarge,A30,1,16,120,A30,2.425902,0.7600281,cn-shanghai,cn-shanghai-l,ecs.gn7s,X86
ecs.gn7s-c32g1.8xlarge,A30,1,32,250,A30,2.694174,0.84319242,cn-shanghai,cn-shanghai-l,ecs.gn7s,X86
ecs.gn7s-c8g1.2xlarge,A30,1,8,60,A30,2.291766,0.51323028,cn-shanghai,cn-shanghai-l,ecs.gn7s,X86
ecs.gn8ia-2x.8xlarge,L20,2,32,256,L20 48GB,4.074312,1.2710352,cn-shanghai,cn-shanghai-l,ecs.gn8ia,X86
ecs.gn8ia.16xlarge,L20,1,64,384,L20 48GB,3.315312,1.0357452,cn-shanghai,cn-shanghai-l,ecs.gn8ia,X86
ecs.gn8ia.4xlarge,L20,1,16,128,L20 48GB,2.169912,0.6806712,cn-shanghai,cn-shanghai-l,ecs.gn8ia,X86
ecs.gn8ia.8xlarge,L20,1,32,256,L20 48GB,2.552172,0.7991718,cn-shanghai,cn-shanghai-l,ecs.gn8ia,X86
ecs.gn8is-2x.8xlarge,L20,2,32,256,L20 48GB,4.38801774,0.79934862,cn-shanghai,cn-shanghai-l,ecs.gn8is,X86
ecs.gn8is-4x.16xlarge,L20,4,64,512,L20 48GB,8.76444348,1.58710529,cn-shanghai,cn-shanghai-l,ecs.gn8is,X86
ecs.gn8is-8x.32xlarge,L20,8,128,1024,L20 48GB,15.92586654,2.8761615,cn-shanghai,cn-shanghai-l,ecs.gn8is,X86
ecs.gn8is.2xlarge,L20,1,8,64,L20 48GB,2.00087642,0.36966319,cn-shanghai,cn-shanghai-l,ecs.gn8is,X86
ecs.gn8is.4xlarge,L20,1,16,128,L20 48GB,2.19980487,0.40547032,cn-shanghai,cn-shanghai-l,ecs.gn8is,X86
ecs.gn8v.4xlarge,H,1,16,96,H 96GB,5.0327496,0.91540037,cn-shanghai,cn-shanghai-l,ecs.gn8v,X86
ecs.gn8v.6xlarge,H,1,24,128,H 96GB,5.3230878,0.96766124,cn-shanghai,cn-shanghai-l,ecs.gn8v,X86
ecs.sgn6i-vws-m2.xlarge,T4/8,1,4,10,T4/8 2GB,0.24361841,0.04175544,cn-shanghai,cn-shanghai-l,ecs.sgn6i-vws,X86
ecs.sgn6i-vws-m4.2xlarge,T4/4,1,8,16,T4/4 4GB,0.41654651,0.06423608,cn-shanghai,cn-shanghai-l,ecs.sgn6i-vws,X86
ecs.sgn6i-vws-m8.4xlarge,T4/2,1,16,32,T4/2 8GB,0.75615582,0.1083853,cn-shanghai,cn-shanghai-l,ecs.sgn6i-vws,X86
ecs.sgn7i-vws-m2.xlarge,A10*1/12,1,4,15.5,A10*1/12 2GB,0.27088856,0.04530055,cn-shanghai,cn-shanghai-l,ecs.sgn7i-vws,X86
ecs.sgn7i-vws-m2s.xlarge,A10*1/12,1,4,8,A10*1/12 2GB,0.265236,0.04456572,cn-shanghai,cn-shanghai-l,ecs.sgn7i-vws,X86
ecs.sgn7i-vws-m4.2xlarge,A10*1/6,1,8,31,A10*1/6 4GB,0.44328076,0.10656352,cn-shanghai,cn-shanghai-l,ecs.sgn7i-vws,X86
ecs.sgn7i-vws-m4s.2xlarge,A10*1/6,1,8,16,A10*1/6 4GB,0.437598,0.10531332,cn-shanghai,cn-shanghai-l,ecs.sgn7i-vws,X86
ecs.sgn7i-vws-m8.4xlarge,A10*1/3,1,16,62,A10*1/3 8GB,0.78806509,0.25229867,cn-shanghai,cn-shanghai-l,ecs.sgn7i-vws,X86
ecs.sgn7i-vws-m8s.4xlarge,A10*1/3,1,16,32,A10*1/3 8GB,0.78246,0.25056108,cn-shanghai,cn-shanghai-l,ecs.sgn7i-vws,X86
ecs.sgn8ga-wy-1024g-x4-ne.32xlarge,RTX 5880,4,128,1024,RTX 5880 48GB,11.741247,3.64778519,cn-shanghai,cn-shanghai-l,ecs.sgn8ga-wy,X86
ecs.sgn8ga-wy-128g-m24.16xlarge,RTX 5880,1,64,128,RTX 5880 24GB,1.448172,0.4569318,cn-shanghai,cn-shanghai-l,ecs.sgn8ga-wy,X86
ecs.sgn8ga-wy-128g-x1.16xlarge,RTX 5880,1,64,128,RTX 5880 48GB,2.310672,0.7243068,cn-shanghai,cn-shanghai-l,ecs.sgn8ga-wy,X86
ecs.sgn8ga-wy-12g-m2.3large,RTX 5880,1,6,12,RTX 5880 2GB,0.1550568,0.04315426,cn-shanghai,cn-shanghai-l,ecs.sgn8ga-wy,X86
ecs.sgn8ga-wy-16g-m1.2xlarge,RTX 5880,1,8,16,RTX 5880 1GB,0.126132,0.028773,cn-shanghai,cn-shanghai-l,ecs.sgn8ga-wy,X86
ecs.sgn8ga-wy-16g-m2.2xlarge,RTX 5880,1,8,16,RTX 5880 2GB,0.184092,0.049542,cn-shanghai,cn-shanghai-l,ecs.sgn8ga-wy,X86
ecs.sgn8ga-wy-16g-m4.2xlarge,RTX 5880,1,8,16,RTX 5880 4GB,0.240672,0.0413724,cn-shanghai,cn-shanghai-l,ecs.sgn8ga-wy,X86
ecs.sgn8ga-wy-256g-x1.16xlarge,RTX 5880,1,64,256,RTX 5880 48GB,2.886132,0.9026994,cn-shanghai,cn-shanghai-l,ecs.sgn8ga-wy,X86
ecs.sgn8ga-wy-256g-x1.32xlarge,RTX 5880,1,128,256,RTX 5880 48GB,3.869727,1.20761385,cn-shanghai,cn-shanghai-l,ecs.sgn8ga-wy,X86
ecs.sgn8ga-wy-256g-x2-ne.16xlarge,RTX 5880,2,64,256,RTX 5880 48GB,4.7550522,1.48206466,cn-shanghai,cn-shanghai-l,ecs.sgn8ga-wy,X86
ecs.sgn8ga-wy-256g-x2.16xlarge,RTX 5880,2,64,256,RTX 5880 48GB,4.324092,1.348467,cn-shanghai,cn-shanghai-l,ecs.sgn8ga-wy,X86
ecs.sgn8ga-wy-32g-m12.4xlarge,RTX 5880,1,16,32,RTX 5880 12GB,0.585672,0.1493712,cn-shanghai,cn-shanghai-l,ecs.sgn8ga-wy,X86
ecs.sgn8ga-wy-32g-m4.4xlarge,RTX 5880,1,16,32,RTX 5880 4GB,0.356592,0.056442,cn-shanghai,cn-shanghai-l,ecs.sgn8ga-wy,X86
ecs.sgn8ga-wy-32g-m8.4xlarge,RTX 5880,1,16,32,RTX 5880 8GB,0.442152,0.1063152,cn-shanghai,cn-shanghai-l,ecs.sgn8ga-wy,X86
ecs.sgn8ga-wy-384g-x4-ne.24xlarge,RTX 5880,4,96,384,RTX 5880 48GB,9.1825476,2.85458837,cn-shanghai,cn-shanghai-l,ecs.sgn8ga-wy,X86
ecs.sgn8ga-wy-384g-x4.24xlarge,RTX 5880,4,96,384,RTX 5880 48GB,8.348172,2.5959318,cn-shanghai,cn-shanghai-l,ecs.sgn8ga-wy,X86
ecs.sgn8ga-wy-512g-x1.64xlarge,RTX 5880,1,256,512,RTX 5880 48GB,6.066687,1.88867145,cn-shanghai,cn-shanghai-l,ecs.sgn8ga-wy,X86
ecs.sgn8ga-wy-64g-m12.8xlarge,RTX 5880,1,32,64,RTX 5880 12GB,0.787152,0.1977264,cn-shanghai,cn-shanghai-l,ecs.sgn8ga-wy,X86
ecs.sgn8ga-wy-64g-m16.8xlarge,RTX 5880,1,32,64,RTX 5880 16GB,0.816132,0.2046816,cn-shanghai,cn-shanghai-l,ecs.sgn8ga-wy,X86
ecs.sgn8ga-wy-64g-m24.8xlarge,RTX 5880,1,32,64,RTX 5880 24GB,1.161132,0.3679494,cn-shanghai,cn-shanghai-l,ecs.sgn8ga-wy,X86
ecs.sgn8ga-wy-64g-m8.8xlarge,RTX 5880,1,32,64,RTX 5880 8GB,0.585672,0.1378896,cn-shanghai,cn-shanghai-l,ecs.sgn8ga-wy,X86
ecs.sgn8ga-wy-64g-x1-ne.8xlarge,RTX 5880,1,32,64,RTX 5880 48GB,1.9088022,0.59972716,cn-shanghai,cn-shanghai-l,ecs.sgn8ga-wy,X86
ecs.sgn8ga-wy-64g-x1.8xlarge,RTX 5880,1,32,64,RTX 5880 48GB,1.7363022,0.54625216,cn-shanghai,cn-shanghai-l,ecs.sgn8ga-wy,X86
ecs.sgn8ga-wy-8g-m2.xlarge,RTX 5880,1,4,8,RTX 5880 2GB,0.126132,0.0367908,cn-shanghai,cn-shanghai-l,ecs.sgn8ga-wy,X86
ecs.sgn8ia-m16.8xlarge,v8-16G,1,32,128,v8-16G 16GB,1.176312,0.1630056,cn-shanghai,cn-shanghai-l,ecs.sgn8ia,X86
ecs.sgn8ia-m2.xlarge,v8-2G,1,4,16,v8-2G 2GB,0.16301526,0.03127703,cn-shanghai,cn-shanghai-l,ecs.sgn8ia,X86
ecs.sgn8ia-m24.12xlarge,v8-24G,1,48,192,v8-24G 24GB,1.72673218,0.23456023,cn-shanghai,cn-shanghai-l,ecs.sgn8ia,X86
ecs.sgn8ia-m4.2xlarge,v8-4G,1,8,32,v8-4G 4GB,0.31443853,0.05096205,cn-shanghai,cn-shanghai-l,ecs.sgn8ia,X86
ecs.sgn8ia-m48.24xlarge,v8-48G,1,96,384,v8-48G 48GB,3.37862226,0.44930596,cn-shanghai,cn-shanghai-l,ecs.sgn8ia,X86
ecs.sgn8ia-m8.4xlarge,v8-8G,1,16,64,v8-8G 8GB,0.61728504,0.0903321,cn-shanghai,cn-shanghai-l,ecs.sgn8ia,X86
ecs.vgn7i-vws-m12.3xlarge,A10*1/2,1,14,93,A10*1/2 12GB,1.12439633,0.15625656,cn-shanghai,cn-shanghai-l,ecs.vgn7i-vws,X86
ecs.vgn7i-vws-m24.7xlarge,A10*1,1,30,186,A10*1 24GB,2.15616196,0.29038609,cn-shanghai,cn-shanghai-l,ecs.vgn7i-vws,X86
ecs.vgn7i-vws-m4.xlarge,A10*1/6,1,4,30,A10*1/6 4GB,0.43655255,0.06683687,cn-shanghai,cn-shanghai-l,ecs.vgn7i-vws,X86
ecs.vgn7i-vws-m8.2xlarge,A10*1/3,1,10,62,A10*1/3 8GB,0.78047439,0.11154672,cn-shanghai,cn-shanghai-l,ecs.vgn7i-vws,X86
ecs.ebmgn7ix.32xlarge,A10,8,128,512,A10 24GB,11.1546642,3.46594452,cn-shanghai,cn-shanghai-m,ecs.ebmgn7ix,X86
ecs.gn6e-c12g1.12xlarge,V100,4,48,368,V100 32GB,10.907796,3.38941524,cn-shanghai,cn-shanghai-m,ecs.gn6e,X86
ecs.gn6e-c12g1.24xlarge,V100,8,96,736,V100 32GB,21.804,6.76723848,cn-shanghai,cn-shanghai-m,ecs.gn6e,X86
ecs.gn6e-c12g1.3xlarge,V100,1,12,92,V100 32GB,2.735574,0.85602642,cn-shanghai,cn-shanghai-m,ecs.gn6e,X86
ecs.gn6i-c16g1.4xlarge,T4,1,16,62,T4 16GB,2.276172,0.7136118,cn-shanghai,cn-shanghai-m,ecs.gn6i,X86
ecs.gn6i-c24g1.12xlarge,T4,2,48,186,T4 16GB,4.756032,1.4823684,cn-shanghai,cn-shanghai-m,ecs.gn6i,X86
ecs.gn6i-c24g1.6xlarge,T4,1,24,93,T4 16GB,2.383812,0.7469802,cn-shanghai,cn-shanghai-m,ecs.gn6i,X86
ecs.gn6i-c40g1.10xlarge,T4,1,40,155,T4 16GB,2.056614,0.64554882,cn-shanghai,cn-shanghai-m,ecs.gn6i,X86
ecs.gn6i-c4g1.xlarge,T4,1,4,15,T4 16GB,1.616532,0.5091234,cn-shanghai,cn-shanghai-m,ecs.gn6i,X86
ecs.gn6i-c8g1.2xlarge,T4,1,8,31,T4 16GB,1.943592,0.610512,cn-shanghai,cn-shanghai-m,ecs.gn6i,X86
ecs.gn6v-c8g1.2xlarge,V100,1,8,32,V100 16GB,3.663072,0.8149176,cn-shanghai,cn-shanghai-m,ecs.gn6v,X86
ecs.gn6v-c8g1.4xlarge,V100,2,16,64,V100 16GB,7.314552,1.6182432,cn-shanghai,cn-shanghai-m,ecs.gn6v,X86
ecs.gn6v-c8g1.8xlarge,V100,4,32,128,V100 16GB,14.617512,4.5394272,cn-shanghai,cn-shanghai-m,ecs.gn6v,X86
ecs.sgn7i-vws-m2.xlarge,A10*1/12,1,4,15.5,A10*1/12 2GB,0.27088856,0.04530055,cn-shanghai,cn-shanghai-m,ecs.sgn7i-vws,X86
ecs.sgn7i-vws-m2s.xlarge,A10*1/12,1,4,8,A10*1/12 2GB,0.265236,0.04456572,cn-shanghai,cn-shanghai-m,ecs.sgn7i-vws,X86
ecs.sgn7i-vws-m4.2xlarge,A10*1/6,1,8,31,A10*1/6 4GB,0.44328076,0.06771154,cn-shanghai,cn-shanghai-m,ecs.sgn7i-vws,X86
ecs.sgn7i-vws-m4s.2xlarge,A10*1/6,1,8,16,A10*1/6 4GB,0.437598,0.06697278,cn-shanghai,cn-shanghai-m,ecs.sgn7i-vws,X86
ecs.sgn7i-vws-m8.4xlarge,A10*1/3,1,16,62,A10*1/3 8GB,0.78806509,0.11253351,cn-shanghai,cn-shanghai-m,ecs.sgn7i-vws,X86
ecs.sgn7i-vws-m8s.4xlarge,A10*1/3,1,16,32,A10*1/3 8GB,0.78246,0.11180484,cn-shanghai,cn-shanghai-m,ecs.sgn7i-vws,X86
ecs.vgn7i-vws-m12.3xlarge,A10*1/2,1,14,93,A10*1/2 12GB,1.12439633,0.35656132,cn-shanghai,cn-shanghai-m,ecs.vgn7i-vws,X86
ecs.vgn7i-vws-m24.7xlarge,A10*1,1,30,186,A10*1 24GB,2.15616196,0.29038609,cn-shanghai,cn-shanghai-m,ecs.vgn7i-vws,X86
ecs.vgn7i-vws-m4.xlarge,A10*1/6,1,4,30,A10*1/6 4GB,0.43655255,0.06683687,cn-shanghai,cn-shanghai-m,ecs.vgn7i-vws,X86
ecs.vgn7i-vws-m8.2xlarge,A10*1/3,1,10,62,A10*1/3 8GB,0.78047439,0.11154672,cn-shanghai,cn-shanghai-m,ecs.vgn7i-vws,X86
ecs.ebmgn8te.32xlarge,G49E,8,128,1024,G49E 48GB,19.849092,3.582342,cn-shanghai,cn-shanghai-n,ecs.ebmgn8te,X86
ecs.gn8is-2x.8xlarge,L20,2,32,256,L20 48GB,4.38801774,0.79934862,cn-shanghai,cn-shanghai-n,ecs.gn8is,X86
ecs.gn8is-4x.16xlarge,L20,4,64,512,L20 48GB,8.76444348,1.58710529,cn-shanghai,cn-shanghai-n,ecs.gn8is,X86
ecs.gn8is.2xlarge,L20,1,8,64,L20 48GB,2.00087642,0.36966319,cn-shanghai,cn-shanghai-n,ecs.gn8is,X86
ecs.gn8is.4xlarge,L20,1,16,128,L20 48GB,2.19980487,0.40547032,cn-shanghai,cn-shanghai-n,ecs.gn8is,X86
ecs.gn8te.4xlarge,G49E,1,16,128,G49E 48GB,2.4912864,0.45793699,cn-shanghai,cn-shanghai-n,ecs.gn8te,X86
ecs.gn8te.8xlarge,G49E,2,32,256,G49E 48GB,4.970967,0.9042795,cn-shanghai,cn-shanghai-n,ecs.gn8te,X86
ecs.gn9g-2x.16xlarge,L20N 48G,2,64,512,L20N 48G 48GB,13.7813976,1.80166673,cn-shanghai,cn-shanghai-n,ecs.gn9g,X86
ecs.gn9g-4x.32xlarge,L20N 48G,4,128,1024,L20N 48G 48GB,27.551217,3.59174311,cn-shanghai,cn-shanghai-n,ecs.gn9g,X86
ecs.gn9g-8x.64xlarge,L20N 48G,8,256,2304,L20N 48G 48GB,53.486592,16.588842,cn-shanghai,cn-shanghai-n,ecs.gn9g,X86
ecs.gn9g.4xlarge,L20N 48G,1,16,128,L20N 48G 48GB,6.695967,0.88056075,cn-shanghai,cn-shanghai-n,ecs.gn9g,X86
ecs.gn9g.8xlarge,L20N 48G,1,32,256,L20N 48G 48GB,6.8964948,0.90662936,cn-shanghai,cn-shanghai-n,ecs.gn9g,X86
ecs.gn9t-2x.12xlarge,G59,2,48,384,G59 32GB,5.5640772,1.73286241,cn-shanghai,cn-shanghai-n,ecs.gn9t,X86
ecs.gn9t-4x.24xlarge,G59,4,96,768,G59 32GB,11.1162864,3.45404713,cn-shanghai,cn-shanghai-n,ecs.gn9t,X86
ecs.gn9t.6xlarge,G59,1,24,192,G59 32GB,2.7877656,0.87220582,cn-shanghai,cn-shanghai-n,ecs.gn9t,X86
ecs.sgn8ia-m16.8xlarge,v8-16G,1,32,128,v8-16G 16GB,1.176312,0.1630056,cn-shanghai,cn-shanghai-n,ecs.sgn8ia,X86
ecs.sgn8ia-m2.xlarge,v8-2G,1,4,16,v8-2G 2GB,0.16301526,0.03127703,cn-shanghai,cn-shanghai-n,ecs.sgn8ia,X86
ecs.sgn8ia-m24.12xlarge,v8-24G,1,48,192,v8-24G 24GB,1.72673218,0.23456023,cn-shanghai,cn-shanghai-n,ecs.sgn8ia,X86
ecs.sgn8ia-m4.2xlarge,v8-4G,1,8,32,v8-4G 4GB,0.31443853,0.05096205,cn-shanghai,cn-shanghai-n,ecs.sgn8ia,X86
ecs.sgn8ia-m48.24xlarge,v8-48G,1,96,384,v8-48G 48GB,3.37862226,0.44930596,cn-shanghai,cn-shanghai-n,ecs.sgn8ia,X86
ecs.sgn8ia-m8.4xlarge,v8-8G,1,16,64,v8-8G 8GB,0.61728504,0.0903321,cn-shanghai,cn-shanghai-n,ecs.sgn8ia,X86
ecs.gn9t-2x.12xlarge,G59,2,48,384,G59 32GB,5.7860364,1.80166976,cn-shenzhen,cn-shenzhen-b,ecs.gn9t,X86
ecs.gn9t.6xlarge,G59,1,24,192,G59 32GB,2.8989522,0.90667366,cn-shenzhen,cn-shenzhen-b,ecs.gn9t,X86
ecs.gn5i-c40g1.10xlarge,P4,1,40,160,P4 8GB,3.796932,1.714995,cn-shenzhen,cn-shenzhen-c,ecs.gn5i,X86
ecs.gn8is-2x.8xlarge,L20,2,32,256,L20 48GB,4.38801774,0.58052736,cn-shenzhen,cn-shenzhen-c,ecs.gn8is,X86
ecs.gn8is-4x.16xlarge,L20,4,64,512,L20 48GB,8.76444348,1.58710529,cn-shenzhen,cn-shenzhen-c,ecs.gn8is,X86
ecs.gn8is-8x.32xlarge,L20,8,128,1024,L20 48GB,15.92586654,2.8761615,cn-shenzhen,cn-shenzhen-c,ecs.gn8is,X86
ecs.gn8is.2xlarge,L20,1,8,64,L20 48GB,2.00087642,0.27019898,cn-shenzhen,cn-shenzhen-c,ecs.gn8is,X86
ecs.gn8is.4xlarge,L20,1,16,128,L20 48GB,2.19980487,0.29605968,cn-shenzhen,cn-shenzhen-c,ecs.gn8is,X86
ecs.gn8t-2x.8xlarge,G49,2,32,256,G49 24GB,4.012212,1.2517842,cn-shenzhen,cn-shenzhen-c,ecs.gn8t,X86
ecs.gn8t-4x.16xlarge,G49,4,64,512,G49 24GB,8.012832,2.4919764,cn-shenzhen,cn-shenzhen-c,ecs.gn8t,X86
ecs.gn8t.4xlarge,G49,1,16,128,G49 24GB,2.011212,0.4515084,cn-shenzhen,cn-shenzhen-c,ecs.gn8t,X86
ecs.ebmgn8is.32xlarge,L20,8,128,1024,L20 48GB,15.923889,2.87580546,cn-shenzhen,cn-shenzhen-d,ecs.ebmgn8is,X86
ecs.ebmgn8t.32xlarge,G49,8,128,1024,G49 24GB,15.2490966,4.73521815,cn-shenzhen,cn-shenzhen-d,ecs.ebmgn8t,X86
ecs.gn5i-c40g1.10xlarge,P4,1,40,160,P4 8GB,3.796932,0.5036862,cn-shenzhen,cn-shenzhen-d,ecs.gn5i,X86
ecs.gn5i-c48g1.12xlarge,P4,1,48,192,P4 8GB,4.343412,0.7913196,cn-shenzhen,cn-shenzhen-d,ecs.gn5i,X86
ecs.gn7i-2x.8xlarge,A10,2,32,128,A10 24GB,2.7973566,0.87517903,cn-shenzhen,cn-shenzhen-d,ecs.gn7i,X86
ecs.gn7i-c16g1.4xlarge,A10,1,16,60,A10 24GB,1.4044812,0.44338765,cn-shenzhen,cn-shenzhen-d,ecs.gn7i,X86
ecs.gn7i-c32g1.16xlarge,A10,2,64,376,A10 24GB,3.6846828,1.15025015,cn-shenzhen,cn-shenzhen-d,ecs.gn7i,X86
ecs.gn7i-c32g1.8xlarge,A10,1,32,188,A10 24GB,1.8481374,0.58092107,cn-shenzhen,cn-shenzhen-d,ecs.gn7i,X86
ecs.gn7i-c48g1.12xlarge,A10,1,48,310,A10 24GB,2.487864,0.72971088,cn-shenzhen,cn-shenzhen-d,ecs.gn7i,X86
ecs.gn7i-c56g1.14xlarge,A10,1,56,346,A10 24GB,2.983146,0.93277374,cn-shenzhen,cn-shenzhen-d,ecs.gn7i,X86
ecs.gn7i-c8g1.2xlarge,A10,1,8,30,A10 24GB,1.3270908,0.41939663,cn-shenzhen,cn-shenzhen-d,ecs.gn7i,X86
ecs.gn8is-2x.8xlarge,L20,2,32,256,L20 48GB,4.38801774,0.79934862,cn-shenzhen,cn-shenzhen-d,ecs.gn8is,X86
ecs.gn8is-4x.16xlarge,L20,4,64,512,L20 48GB,8.76444348,1.58710529,cn-shenzhen,cn-shenzhen-d,ecs.gn8is,X86
ecs.gn8is-8x.32xlarge,L20,8,128,1024,L20 48GB,15.92586654,2.8761615,cn-shenzhen,cn-shenzhen-d,ecs.gn8is,X86
ecs.gn8is.2xlarge,L20,1,8,64,L20 48GB,2.00087642,0.32987749,cn-shenzhen,cn-shenzhen-d,ecs.gn8is,X86
ecs.gn8is.4xlarge,L20,1,16,128,L20 48GB,2.19980487,0.36170603,cn-shenzhen,cn-shenzhen-d,ecs.gn8is,X86
ecs.gn8t-2x.8xlarge,G49,2,32,256,G49 24GB,4.012212,0.5316726,cn-shenzhen,cn-shenzhen-d,ecs.gn8t,X86
ecs.gn8t-4x.16xlarge,G49,4,64,512,G49 24GB,8.012832,1.0517532,cn-shenzhen,cn-shenzhen-d,ecs.gn8t,X86
ecs.gn8t-8x.32xlarge,G49,8,128,1024,G49 24GB,15.250932,3.3642468,cn-shenzhen,cn-shenzhen-d,ecs.gn8t,X86
ecs.gn8t.4xlarge,G49,1,16,128,G49 24GB,2.011212,0.2715426,cn-shenzhen,cn-shenzhen-d,ecs.gn8t,X86
ecs.gn8te.4xlarge,G49E,1,16,128,G49E 48GB,2.4912864,0.45793699,cn-shenzhen,cn-shenzhen-d,ecs.gn8te,X86
ecs.gn9t-2x.12xlarge,G59,2,48,384,G59 32GB,5.7860364,0.76226977,cn-shenzhen,cn-shenzhen-d,ecs.gn9t,X86
ecs.gn9t-4x.24xlarge,G59,4,96,768,G59 32GB,11.560467,1.51294575,cn-shenzhen,cn-shenzhen-d,ecs.gn9t,X86
ecs.gn9t-8x.48xlarge,G59,8,192,1536,G59 32GB,22.436592,2.926842,cn-shenzhen,cn-shenzhen-d,ecs.gn9t,X86
ecs.gn9t.6xlarge,G59,1,24,192,G59 32GB,2.8989522,0.38694883,cn-shenzhen,cn-shenzhen-d,ecs.gn9t,X86
